L,Full mission,A x A,B x B,A x B
2.240000000000000000e+02,-1.496994219912783051e-03,5.540650908826974877e-04,-6.801530999890363291e-04,8.534789828992327783e-04
2.250000000000000000e+02,1.916413262241150077e-03,5.183630508811709614e-03,-9.248739180413431335e-05,-5.510825450102152284e-05
2.260000000000000000e+02,1.509216020537411038e-06,-4.849228518795543549e-03,-3.213236564028886487e-03,-2.939086604894369011e-03
2.270000000000000000e+02,1.353090711519462207e-03,-2.055417174729385829e-03,-2.767637401981822270e-03,3.394752827963410952e-03
2.280000000000000000e+02,5.120604075572736825e-04,4.470936354154415870e-03,-2.414668274059618338e-03,-9.584896979053679142e-04
2.290000000000000000e+02,6.500499327957817881e-04,-4.011730860698248594e-03,-2.953261357039080152e-04,1.038040772670019820e-03
2.300000000000000000e+02,1.442325028238815744e-03,4.916800527889303267e-03,-9.645442598490883319e-04,2.952241600226874259e-03
2.310000000000000000e+02,-1.677184774767548261e-04,-4.864754175556208239e-04,-2.241937103568652188e-03,-1.014484552895208959e-03
2.320000000000000000e+02,3.696868380623115889e-04,4.388922524199303718e-03,1.525170452636977550e-04,-6.093197910839108847e-03
2.330000000000000000e+02,-7.369346378018005930e-05,3.095614545291571883e-03,-5.534704579128066348e-03,5.527983622296587726e-04
2.340000000000000000e+02,1.047775103669723769e-03,7.659036305407488504e-03,3.002163339636244009e-03,-2.450275494742664827e-03
2.350000000000000000e+02,-6.239878164826279279e-05,5.093569996410050871e-03,-1.930045871368924956e-03,-1.020260430299733175e-03
2.360000000000000000e+02,-3.054132553204484159e-03,-1.224409804515567534e-03,5.784970039959748574e-04,-7.942377290310940682e-03
2.370000000000000000e+02,-1.001877763277596485e-03,-7.060457515245657789e-03,-6.588035482983532407e-04,-5.104544620056895941e-04
2.380000000000000000e+02,-1.654719423941089507e-03,2.963807400923213625e-04,-3.639765650580558710e-03,-1.530975082130898828e-03
2.390000000000000000e+02,-9.250499336373827364e-04,3.255451904027201540e-03,-1.258074710679063860e-03,-2.125340217415362925e-03
2.400000000000000000e+02,-7.103313690921682052e-04,-3.990551625449320974e-03,2.387084774949440810e-03,1.975973144830550556e-03
2.410000000000000000e+02,1.792179160006535229e-03,4.668618514824206082e-03,1.941553090288795479e-03,1.691914606862081078e-03
2.420000000000000000e+02,-1.040881599905657063e-03,1.136144376545611054e-03,-4.412011499582303015e-03,2.220544355141220111e-04
2.430000000000000000e+02,1.657548506582466954e-03,-9.156519978513306089e-04,-5.993614389067116605e-03,1.767517302298571291e-03
2.440000000000000000e+02,4.286172814184071927e-04,-1.791416384907819695e-03,-2.540374566201616165e-03,2.392398839192697111e-03
2.450000000000000000e+02,1.344392901042937554e-05,-8.708485607319649616e-03,3.544267381815300114e-03,1.392388369251342222e-03
2.460000000000000000e+02,3.886165610401319352e-05,3.685430640904804444e-03,-4.756442734277136972e-03,-3.509827992128229917e-04
2.470000000000000000e+02,2.817311085347516241e-03,3.455476489495377251e-03,3.123420119228052794e-03,9.924320711133722585e-04
2.480000000000000000e+02,-1.716343243357066652e-04,8.268625890718741753e-03,-3.206045031471837971e-03,-1.845350139858325167e-03
2.490000000000000000e+02,-4.150337768161640019e-04,-1.983534145426242134e-03,-6.080601647607238383e-03,2.161190361095496990e-04
2.500000000000000000e+02,2.325709496651399717e-03,2.098997633158438021e-03,4.750703831787102954e-04,1.981281569085613370e-03
2.510000000000000000e+02,-1.998551062769158681e-03,-8.616692784698339741e-03,-3.119191181473200507e-03,-3.756515228593769982e-03
2.520000000000000000e+02,-4.629007379408837768e-04,-1.814130483037133031e-03,4.304258645596008986e-03,-8.845139499672082699e-04
2.530000000000000000e+02,1.538956739011939495e-03,-6.147973505503108275e-04,3.121782075533163087e-04,-1.864838506317710587e-04
2.540000000000000000e+02,-1.108321672336709746e-04,-4.219562014362993919e-03,-2.147660868603552386e-03,1.470484834287871410e-03
2.550000000000000000e+02,-1.314429422840290764e-03,-1.331485563936822894e-03,2.149209171469360427e-04,-1.299256764847652162e-03
2.560000000000000000e+02,6.732814385702387940e-04,-2.063563816727577525e-03,-5.473547610870632338e-03,1.398227872697062769e-03
2.570000000000000000e+02,-5.685928029501481368e-04,-4.223028574106750185e-03,-1.458753368688477450e-03,-4.167873309074698017e-03
2.580000000000000000e+02,2.721663291396415494e-04,-6.406311452535626630e-05,1.009754926281216519e-03,-2.969765849012927315e-03
2.590000000000000000e+02,-4.092469858525611334e-03,-2.151763546585065516e-03,-3.553073288484442406e-03,-2.131471805272990450e-03
2.600000000000000000e+02,-1.222399337483734850e-03,3.967935290621694804e-03,-1.871757912192368450e-03,-2.713543645566082914e-03
2.610000000000000000e+02,9.531215463759402842e-05,-2.999589870629425312e-03,-1.292493898765509960e-03,-3.328772647782239549e-03
2.620000000000000000e+02,-1.609326610975873309e-03,-4.084654911839014947e-04,-2.362322069165102931e-03,-5.482193945685805495e-03
2.630000000000000000e+02,-3.607454152874563658e-03,-5.034968551000940096e-03,-5.519013318290516036e-03,-3.631078471565176487e-03
2.640000000000000000e+02,1.631966266766974065e-03,-2.163957377269167502e-04,4.363046468988936860e-03,-5.157002484229697079e-05
2.650000000000000000e+02,-2.618282489797154645e-03,-2.798297568470884018e-03,1.855109657348747235e-03,-3.025742959433227845e-03
2.660000000000000000e+02,-4.322117394899929483e-04,4.684684845562918018e-03,1.477917013120414510e-03,-6.067906750632122079e-03
2.670000000000000000e+02,-2.163831469193708366e-03,-1.601549951881206090e-03,4.708787756121245345e-03,-2.765294854563036392e-03
2.680000000000000000e+02,2.993564508972806383e-04,-3.632146905419575411e-03,3.881342573200741511e-03,-2.218533164448398438e-03
2.690000000000000000e+02,1.371456792173184752e-03,5.351297027759174818e-03,-2.399392744631415747e-03,7.092109436218808557e-03
2.700000000000000000e+02,1.360891978042633350e-03,1.264225511485644535e-02,2.898231761250474794e-03,5.845500983843914325e-04
2.710000000000000000e+02,-1.154407127830471991e-03,5.749706315005707544e-04,6.472033458598940373e-03,-4.782495825412124606e-04
2.720000000000000000e+02,1.336381975136964216e-04,4.394934823003400319e-03,2.568597416733194548e-04,5.427814417574745604e-05
2.730000000000000000e+02,1.551717442605209628e-03,8.369624212231559571e-03,8.283319522668481337e-04,4.111757242332520976e-03
2.740000000000000000e+02,7.410165570714949933e-04,6.273990331889927122e-03,5.531738381663772221e-03,-1.901008120022481141e-03
2.750000000000000000e+02,-1.663612658925141524e-03,-1.305846815339974185e-03,-3.257148012543989793e-03,1.066729800831871505e-03
2.760000000000000000e+02,1.250305911169398996e-03,-2.753184182131469294e-04,5.595718689142279226e-04,2.851904011616168905e-04
2.770000000000000000e+02,1.984639119999015780e-03,6.130023810838711347e-03,-1.121619303300530005e-03,-5.160980458897806815e-04
2.780000000000000000e+02,8.790570914940003472e-04,8.815612443009287688e-03,-2.871526885989357514e-03,-1.147531073445774447e-03
2.790000000000000000e+02,-1.730116862525376935e-04,9.888811512197412043e-03,6.777460953426724631e-04,5.400446818436648033e-04
2.800000000000000000e+02,-1.648495369263521058e-03,2.588421479372290598e-03,-1.865407655331306064e-05,-2.941557426085513686e-03
2.810000000000000000e+02,5.716178320263321216e-04,-3.211116017260187607e-03,1.742568345230571889e-03,7.723731731973888575e-04
2.820000000000000000e+02,9.739816902114849283e-04,9.329006105816013000e-04,5.996145131969997030e-04,-1.876120442927818772e-03
2.830000000000000000e+02,-1.925676644645588076e-03,-1.878537359004208741e-03,-2.904358501881460549e-03,5.378902678866356868e-05
2.840000000000000000e+02,4.568605255182423257e-04,7.878572387152158775e-04,8.283211587222379622e-04,2.428902266817201290e-03
2.850000000000000000e+02,9.317778260173312016e-04,8.010043148492735146e-04,1.834183054153313425e-03,1.336142956925450787e-03
2.860000000000000000e+02,3.786794396611409741e-04,-1.780135674872376696e-03,2.623213246961093609e-03,-3.838773274270034820e-03
2.870000000000000000e+02,2.938605067636498348e-03,6.781321073425481717e-04,5.437955316683278084e-03,6.513444975842891047e-03
2.880000000000000000e+02,3.574182901927166166e-04,3.202592565127112406e-03,-1.171521575679561767e-03,5.769075227858546295e-04
2.890000000000000000e+02,-3.334041885865267471e-04,9.179525635671721868e-04,1.201760222788684270e-03,7.720253580570105500e-04
2.900000000000000000e+02,-1.750281286550229090e-03,5.050438177914704646e-03,-2.121518054351857405e-03,5.940040258734538515e-04
2.910000000000000000e+02,-1.088781309073974133e-04,-5.290691926067264683e-03,1.748963671064676997e-03,-1.131525149411250278e-03
2.920000000000000000e+02,-3.919685907041659456e-04,-5.269085445608447452e-04,2.289401601038875290e-03,-2.521400265412953798e-03
2.930000000000000000e+02,-3.404800481217312887e-03,-4.574975144779986833e-03,2.310522314388275579e-04,-5.319400218511975177e-03
2.940000000000000000e+02,-9.812959945301278231e-04,3.362024112748176162e-03,1.284882836503679470e-03,-1.520636632497516074e-03
2.950000000000000000e+02,-1.825148964448296360e-03,4.699536800880864049e-03,-4.362307596422788057e-03,-7.179574195666913643e-04
2.960000000000000000e+02,1.212514181232833901e-03,-3.486822624037934706e-03,3.546346679633333686e-03,-5.623049254329169459e-04
2.970000000000000000e+02,-1.124238954555769774e-03,-1.490910890642039091e-03,-1.526905022796773859e-03,7.584695437041808581e-04
2.980000000000000000e+02,-2.592922719813594689e-04,-1.978414126534919649e-03,4.465652388719879712e-03,-3.367802594985171843e-03
2.990000000000000000e+02,9.976456365051046115e-04,3.996138852680897018e-03,-1.057941518336640713e-03,2.062137656073585127e-03
3.000000000000000000e+02,-1.742283117789420431e-03,-2.689637252606592692e-03,1.745893716422791848e-03,-4.190096277488821776e-03
3.010000000000000000e+02,-1.690687767969783432e-03,-1.554619536634942352e-03,-2.121651896147879000e-03,-3.718843882710150522e-03
3.020000000000000000e+02,1.214805568663176669e-03,-1.578532918438614770e-03,9.453356953551821269e-04,5.396245172751718564e-04
3.030000000000000000e+02,-2.530459008134082477e-03,-4.959751545606891354e-03,-7.365937336025552354e-04,-3.882111567891653996e-03
3.040000000000000000e+02,5.970509675094216569e-04,4.950148598149395167e-03,8.311833821922354204e-05,-1.864989432536100309e-03
3.050000000000000000e+02,-3.302406783865033130e-04,1.156888730130611366e-03,-4.831795677371679421e-03,-4.680318970773518473e-04
3.060000000000000000e+02,1.289973233573910028e-03,7.772006847244399344e-04,3.380752570122142527e-03,3.316579939875076693e-03
3.070000000000000000e+02,-8.424168749750766787e-04,9.039978972684520331e-03,2.875464254923333629e-03,-2.418980377195415355e-03
3.080000000000000000e+02,-1.417404105906191298e-03,-5.882208656990527834e-03,-3.573227812517679441e-03,2.080011915521918359e-03
3.090000000000000000e+02,-2.015898438036907870e-03,-6.625796949539087752e-03,1.422558683655872781e-03,-4.235945966712510464e-04
3.100000000000000000e+02,5.489373775214301254e-04,4.139630329370440689e-03,-3.487168566999054170e-03,-2.646152585722782806e-04
3.110000000000000000e+02,-8.985033969784013636e-04,-2.522423562832608844e-03,3.565167130625529653e-03,4.474421798608521454e-03
3.120000000000000000e+02,-2.682594438675474369e-03,-4.311189790445098258e-03,2.762851212022644862e-03,-3.078493887331379235e-03
3.130000000000000000e+02,-1.277646983418446840e-04,2.481284569556394069e-03,-4.036227539588325280e-03,5.799898318438040639e-04
3.140000000000000000e+02,-1.119504107607074191e-03,4.102794270470114073e-03,1.480140114531936033e-03,-6.331580622262236377e-03
3.150000000000000000e+02,-1.000645059930145575e-03,-4.514866335465031813e-03,-9.032920170187631187e-04,-2.048812012233535481e-03
3.160000000000000000e+02,-9.830795958075113847e-04,-2.288937180885081656e-03,-2.752745418143927921e-03,-9.867298864966625276e-04
3.170000000000000000e+02,1.316563430560344951e-04,-1.225277243532489103e-02,2.625501707612888994e-03,1.358785456111384496e-03
3.180000000000000000e+02,-1.143812503372813828e-03,6.815733678041942072e-04,3.793942366915610109e-03,-5.597983046850332593e-03
3.190000000000000000e+02,-2.427927975208578684e-03,-6.775595137444302175e-03,1.497768180739269921e-03,-4.146528653555149255e-03
3.200000000000000000e+02,2.082471672760211490e-03,-1.145772211167786579e-03,7.026282782134168209e-03,-5.860829192350919389e-04
3.210000000000000000e+02,-4.033919357702274878e-04,-4.211999578474855815e-03,1.116770548158502966e-03,2.010357310136087327e-03
3.220000000000000000e+02,-4.696596658046586770e-04,-3.009097798250115387e-03,2.835782666235635470e-04,7.420474227001878052e-04
3.230000000000000000e+02,2.837561221249117714e-04,-3.928831606303922683e-03,-2.490651820752471171e-03,2.035617407152578561e-03
3.240000000000000000e+02,1.101082925509688608e-03,-9.817319732083535852e-03,-4.599779721414187089e-03,5.920799282580889054e-04
3.250000000000000000e+02,1.281749789393069787e-03,-1.089033965014224448e-03,4.561602839497403555e-03,1.925271521745440572e-03
3.260000000000000000e+02,9.739755102581560114e-04,1.054268904586438439e-03,-2.417187351758613885e-03,2.878864707758606138e-03
3.270000000000000000e+02,-2.601452310736800631e-03,2.469925800012684122e-03,-2.118252376065118438e-03,-3.418279646481209473e-03
3.280000000000000000e+02,-1.692135789746868155e-03,9.289694441517656887e-04,-2.346758183007852799e-03,2.028370745086796178e-04
3.290000000000000000e+02,-2.749889310071760955e-03,-1.966764646066855582e-03,-5.819131727472764276e-04,-3.514775590495423322e-03
3.300000000000000000e+02,1.685825309827224810e-03,4.987779763719591385e-04,-4.064069862254559434e-03,2.381829156661607536e-03
3.310000000000000000e+02,-2.067277673994044346e-03,2.583926682710646974e-03,-6.905208149330177916e-03,-1.564835118927693962e-03
3.320000000000000000e+02,-1.458370904146817594e-03,-2.835762638728945087e-03,-7.217741607225418993e-03,1.432900572199594536e-03
3.330000000000000000e+02,5.097573313863052293e-04,9.119261493142779250e-04,-2.468563401881944397e-03,2.248365945393452758e-03
3.340000000000000000e+02,-3.497747084773841428e-04,-6.510212496926610568e-03,8.039304562422321110e-03,-1.290934074695072051e-03
3.350000000000000000e+02,6.515575460936610507e-04,-5.975824050339900023e-03,2.624162384745606664e-03,-5.951013799095558610e-04
3.360000000000000000e+02,2.957129691574518753e-03,6.110039528407454346e-03,4.719868978562313973e-04,3.619929686054050404e-03
3.370000000000000000e+02,-1.172726285417753037e-03,-3.904928363897596302e-03,1.192352170987850870e-03,-1.727917249468230508e-04
3.380000000000000000e+02,4.785103517093451577e-04,1.819108290984348432e-03,1.728590809169547673e-03,-2.194734954102050672e-03
3.390000000000000000e+02,1.855364686897903763e-03,2.676192029606769707e-03,5.438908374970735995e-03,3.763890672630672719e-03
3.400000000000000000e+02,1.928711712772264442e-03,-6.913028519087908823e-04,3.800551579206391719e-03,6.792646307725991447e-04
3.410000000000000000e+02,1.334545808933939063e-04,-7.921916486517726480e-03,2.729874179067930812e-03,-2.008506720074214411e-03
3.420000000000000000e+02,-7.868581440910163340e-04,-2.516481675427333087e-04,4.247604125978854395e-03,1.322259989676867909e-03
3.430000000000000000e+02,1.578541555654643319e-03,3.483963027589629877e-03,6.676924286338036495e-03,1.543086234020154971e-03
3.440000000000000000e+02,-2.716703285989638221e-03,-4.126077871255799841e-03,4.837799674986173123e-03,-2.949932253740446351e-03
3.450000000000000000e+02,3.155591701783881783e-04,-6.447389105054856726e-03,6.382334523747043922e-03,4.731200997733824888e-03
3.460000000000000000e+02,-7.463803302694947423e-04,-2.335489569381085304e-03,-1.619226326311620171e-03,-1.344147299371586946e-03
3.470000000000000000e+02,7.448257465699126192e-04,-6.092215208872712312e-03,-1.408701091093187731e-04,6.911180774954023536e-04
3.480000000000000000e+02,1.241656796436555431e-03,2.265637228202005068e-03,-9.445232117789629199e-04,2.940696237133375458e-03
3.490000000000000000e+02,-4.961759463904933829e-04,2.123360698760972179e-03,-4.074740025550350336e-03,1.804715638492046591e-04
3.500000000000000000e+02,-2.015585769190151970e-03,-6.309442256692051471e-03,-2.383599806643238450e-03,6.642181067514743619e-04
3.510000000000000000e+02,2.827812050127406860e-04,-2.144739301852766414e-03,-1.806914921030033667e-03,-3.655780326705576188e-03
3.520000000000000000e+02,1.192746477375454441e-03,-4.271720142433565494e-03,4.061748848051584260e-03,-2.198728269922991564e-03
3.530000000000000000e+02,1.335158711427179888e-03,4.481402849754668322e-03,1.072604764405862398e-03,2.372971606104131489e-03
3.540000000000000000e+02,2.674369801488013770e-03,3.693544977443913996e-03,4.333791540323238441e-03,2.744030618851334494e-03
