L,Full mission,HM1 x HM1,HM2 x HM2,HM1 x HM2
2.230000000000000000e+02,-8.494914618880538074e-04,-8.339602361195465677e-03,-3.692643768687260339e-03,-3.584805468504547268e-04
2.240000000000000000e+02,-7.848707094350392639e-04,1.384405855115119349e-03,4.414223838109649495e-03,-2.045039427157756880e-03
2.250000000000000000e+02,-1.769057307810915957e-03,1.375233963202630296e-03,-4.649670319249623977e-03,-1.286307626807082355e-03
2.260000000000000000e+02,1.524176647526431479e-03,9.365976864370411867e-03,-5.195390564840844487e-03,1.656109879583405036e-03
2.270000000000000000e+02,9.331265873740517917e-04,-1.452433852700423878e-03,-1.499030168025081416e-03,-5.138614860197020283e-04
2.280000000000000000e+02,1.507173410047810483e-03,3.827805486866687687e-03,2.568959559429277208e-03,-1.517021522467764435e-04
2.290000000000000000e+02,-1.371874451612006666e-04,-3.021797082549393214e-03,3.834534118155475541e-03,-1.677076165980756267e-03
2.300000000000000000e+02,1.131052767378188566e-03,2.171572607230413607e-03,8.150600944291149647e-04,-3.631204544107878400e-04
2.310000000000000000e+02,-1.868551095692660806e-03,-1.095160661818126054e-02,8.233123399729754682e-03,-3.371130564624337262e-03
2.320000000000000000e+02,-1.060926559024749465e-03,-1.762518528486301840e-03,-7.139922252943841155e-03,-7.394547623209878680e-04
2.330000000000000000e+02,-2.388621533197774188e-03,-4.840366936137107529e-03,-6.521274014705109173e-03,3.640300312487685860e-03
2.340000000000000000e+02,1.252870838426254968e-03,1.064611134236939996e-02,3.468084100138392120e-03,3.055493722167767264e-03
2.350000000000000000e+02,-8.643150000684025804e-04,-1.415569314584128264e-03,-4.323064234400334806e-03,-2.259536158853177714e-05
2.360000000000000000e+02,7.506178467770970898e-04,8.041862113633320083e-03,1.819155148436299094e-04,6.767121198080684741e-03
2.370000000000000000e+02,9.287069239120854637e-04,2.031195098067392710e-03,-1.916796326435643398e-03,1.668954038138540557e-03
2.380000000000000000e+02,1.615978387614000478e-04,1.432509649945543431e-02,3.540009528658710769e-03,-1.140026874753666025e-04
2.390000000000000000e+02,7.416234262173792722e-04,-1.538637346785958707e-03,4.328812286990386775e-03,5.253212566961709511e-03
2.400000000000000000e+02,-5.785718574517160215e-04,-3.668479363514213186e-04,2.705035658149192862e-04,2.082796408871181310e-03
2.410000000000000000e+02,1.084784630218061426e-03,4.778848875003924388e-04,8.209491037394595417e-03,2.378607656014118492e-03
2.420000000000000000e+02,-3.208373668623504694e-03,1.773862302623358412e-03,-5.546375723963415348e-03,1.831955433875932055e-03
2.430000000000000000e+02,3.292962667296869643e-03,4.887144896062877927e-03,-2.824794394041356231e-03,7.758735386992508462e-03
2.440000000000000000e+02,-2.460642746172806241e-04,4.328341524972593914e-04,-1.343220602507129262e-03,-5.437681612072894737e-03
2.450000000000000000e+02,-4.331763383966086116e-03,-8.599521006979268453e-03,-1.418353299059466402e-02,-3.412614110307776380e-03
2.460000000000000000e+02,1.036931991972809067e-03,-7.779339843569702505e-05,1.639962108567004362e-03,-2.522773633522381112e-03
2.470000000000000000e+02,-2.162124072833503520e-04,-1.213942903667029546e-02,-1.686522415796559704e-03,4.567293850322813945e-03
2.480000000000000000e+02,8.633642547102714660e-04,2.709557532274625008e-03,-1.547514549967213965e-03,1.379132991176742606e-03
2.490000000000000000e+02,-1.876643127914597205e-03,-3.723657198645505002e-03,-9.397825138429381081e-03,3.872410145797248147e-03
2.500000000000000000e+02,2.341408214357020099e-03,-4.258253758512425650e-03,3.437612213183604930e-03,-9.013567646431764344e-04
2.510000000000000000e+02,1.056109235820626218e-04,7.715908163426539283e-03,-8.252454295061120715e-03,-3.819536430437436673e-03
2.520000000000000000e+02,2.156237370299553691e-03,3.077551630747842396e-03,7.638268096448433582e-03,-1.615762555959716603e-03
2.530000000000000000e+02,-1.537288706379548540e-03,2.466034789110468570e-03,-3.895711145169999771e-03,-7.833592688928041683e-03
2.540000000000000000e+02,-3.519355322930764756e-04,4.592051045302141150e-03,5.427209617787737313e-03,-1.511987900496240952e-04
2.550000000000000000e+02,-1.894112901163621252e-03,-5.447786481130514370e-03,-5.979563615320339191e-03,1.971689894070133460e-03
2.560000000000000000e+02,1.966961236447877046e-03,8.495432113345192417e-04,9.634369820764670037e-03,5.571479807362626248e-03
2.570000000000000000e+02,2.244008381051455661e-04,-3.513518911473792472e-03,1.403616668070668122e-03,3.457724945388515429e-04
2.580000000000000000e+02,1.394123576878528604e-03,7.434343247031549237e-03,-4.441951887214677999e-03,6.312622474064831166e-03
2.590000000000000000e+02,-5.678036634218046590e-04,4.074988252463322691e-03,1.879787281297378137e-03,1.907766498573084052e-03
2.600000000000000000e+02,-3.046340406990096384e-03,2.809324639002905907e-03,-6.633779648661468527e-03,1.789241756425933401e-03
2.610000000000000000e+02,2.224946511891710658e-03,-2.995241324919217882e-03,6.018169983525007392e-03,1.082310844056411526e-03
2.620000000000000000e+02,-1.008830024825701230e-03,2.267974096658944162e-03,-2.691478498039177360e-03,-3.704194097003985853e-04
2.630000000000000000e+02,-1.443561241165112509e-03,-1.866256962770120520e-03,3.313831256947883698e-03,-2.209682029072893971e-03
2.640000000000000000e+02,2.680721259187426788e-03,1.031148370124793795e-02,8.438932231443090071e-03,-3.658602977554613160e-04
2.650000000000000000e+02,1.807958082220600471e-03,1.993935747703127342e-03,-7.813310350482036148e-04,5.389858358736238607e-05
2.660000000000000000e+02,-1.156159699486941595e-03,5.429621795797938757e-03,1.271730746849023160e-03,-2.971269234272393926e-03
2.670000000000000000e+02,-2.564590916621098740e-03,7.829832942471668961e-04,4.724919552507623154e-03,-1.320691400966632649e-03
2.680000000000000000e+02,1.810529162298994514e-03,4.864614446163404576e-03,1.018253237295811686e-02,4.412193991817600939e-04
2.690000000000000000e+02,3.133968483328939368e-03,4.742748656230473363e-03,2.537970732468337355e-03,3.354531016041513176e-03
2.700000000000000000e+02,-4.480241791564568057e-04,-3.140053759255966113e-03,6.801324056211760158e-03,-6.268659253858588007e-03
2.710000000000000000e+02,4.869502268852989512e-05,3.598801256963823046e-03,-1.022653497918119339e-02,4.453513703614848766e-03
2.720000000000000000e+02,1.283534678983173092e-03,2.291294890227839071e-03,5.617909209717737024e-03,-1.831795820575209555e-03
2.730000000000000000e+02,4.139705536689417442e-04,4.673030548869884331e-03,-4.252197456888981604e-03,3.867129336110347419e-03
2.740000000000000000e+02,5.702897882342155026e-04,5.238881256300712344e-03,9.260064809482389248e-03,-5.079753166138922284e-03
2.750000000000000000e+02,-3.653714397543957569e-03,3.874130329841436217e-03,-1.325614528563220582e-02,-1.515325285550253457e-03
2.760000000000000000e+02,2.498277947391250222e-03,5.323772372673491945e-03,2.513719448953514318e-03,-3.139858606942964783e-03
2.770000000000000000e+02,-1.250198842885188837e-03,-5.475242834572999207e-03,-2.804222306183469515e-03,-2.056917245866628826e-03
2.780000000000000000e+02,3.763899139403675473e-03,6.157892023382116435e-03,-2.401634120546022530e-03,2.994624482194793626e-03
2.790000000000000000e+02,1.453637754707563616e-03,5.960962462051473676e-03,4.854768472357977142e-03,1.720643139764544338e-03
2.800000000000000000e+02,-1.147747036110123532e-03,4.262670158641955129e-03,-3.657524261074649417e-03,-5.705779870989632864e-04
2.810000000000000000e+02,1.765083838918613587e-03,1.562817924442542333e-02,-5.212511556712769167e-03,8.330395516347736040e-04
2.820000000000000000e+02,1.588590083292972096e-03,6.606504739919686307e-03,-6.960472257760742971e-03,1.934621168656670527e-03
2.830000000000000000e+02,-4.775809667447552306e-04,-4.618417026260366806e-03,5.081941851855845821e-03,-4.044270648831327190e-03
2.840000000000000000e+02,6.280923856232432066e-04,1.974526192036520252e-03,-6.690304415446039765e-04,-3.455167117577182673e-03
2.850000000000000000e+02,1.448244351119147870e-03,-4.316255307310317563e-06,6.513734178461639754e-03,1.734038338703474801e-03
2.860000000000000000e+02,1.875926773872801760e-03,3.338569059077358021e-03,3.135281292559253911e-03,5.873410732523077701e-03
2.870000000000000000e+02,-1.302113801596168274e-03,-3.095139034498336269e-03,-1.086919490023941122e-03,-3.241554591106021992e-03
2.880000000000000000e+02,-1.252886645558582432e-03,3.948160911629720535e-03,9.357755320820355244e-03,-2.812474962671061059e-03
2.890000000000000000e+02,8.628195875242961619e-05,1.000633741654321195e-03,2.898325202720278271e-03,2.115510253420619258e-03
2.900000000000000000e+02,-2.276690901575130141e-03,8.296179290370355244e-03,-7.508523419081555503e-03,-2.563085469193418595e-03
2.910000000000000000e+02,-5.315780778853869404e-04,-5.872281499151184823e-04,3.308467500556925601e-03,1.128985060234159342e-04
2.920000000000000000e+02,1.302336558704302516e-03,7.934943131830815219e-03,-2.858902323545645108e-03,-1.796774536093973364e-03
2.930000000000000000e+02,-3.309176533302624328e-03,1.330432195987897234e-03,-1.179062160457700244e-02,-8.985482062745924273e-03
2.940000000000000000e+02,-3.214436894161070476e-03,-4.549403289422053638e-03,7.161696928921179942e-03,-5.592439412761593398e-03
2.950000000000000000e+02,-2.018977643988605856e-03,-2.256353090420641465e-03,-8.754893557764455853e-03,-3.992983528057393247e-03
2.960000000000000000e+02,3.875168786705895973e-04,-3.489657469338592471e-03,9.563176257864184487e-03,4.335959142498652108e-03
2.970000000000000000e+02,-1.916640706831570975e-03,5.959574830889979684e-03,-3.712249682861887626e-03,-5.597451617165119173e-03
2.980000000000000000e+02,-3.349289267923878590e-04,2.955189604600535862e-03,-3.041989384682053724e-03,1.343187997809625099e-03
2.990000000000000000e+02,-8.058433176851612610e-04,-5.222360509450314076e-03,-1.068870914635353976e-03,1.591898974265672489e-03
3.000000000000000000e+02,-1.789774548725396770e-03,-1.407489737363871183e-03,2.271025803105693359e-03,-1.330052292749219801e-03
3.010000000000000000e+02,-3.794511870599779312e-03,4.279187389416836719e-04,-1.230480567622515772e-03,-1.807042497832458657e-03
3.020000000000000000e+02,3.023108104004076663e-04,-2.175969705286545999e-03,6.307580325182476563e-03,2.464797836513189788e-03
3.030000000000000000e+02,5.519125883766333278e-04,6.686668009812410211e-03,-3.865984353905910914e-03,-6.387246652834127972e-03
3.040000000000000000e+02,1.895294193265388560e-03,-4.423281221155632263e-03,9.959810399414265047e-03,-3.019596756741133124e-04
3.050000000000000000e+02,2.826950709690954715e-04,1.777159505944112504e-03,-2.397408086616851022e-03,-2.651192136621221412e-03
3.060000000000000000e+02,-8.582882794631496899e-04,-6.479606378207003643e-03,4.138806120903588438e-03,-2.097456429221020418e-03
3.070000000000000000e+02,1.406884982686108386e-04,-6.942994784050334281e-03,2.160019631589299959e-03,9.274273907344276514e-04
3.080000000000000000e+02,2.117622804570584629e-03,4.128728900392489645e-03,-1.998020864369085513e-03,3.848259166147254516e-03
3.090000000000000000e+02,-1.246058474283932415e-03,-7.129661489448626405e-03,7.944880764530534017e-04,1.903480134125424021e-03
3.100000000000000000e+02,-1.672301287939937471e-03,8.573652113234200844e-03,-2.681910208193231775e-03,1.607945100266614837e-03
3.110000000000000000e+02,-9.037615628595042265e-04,1.258567900424440583e-02,-8.716732810415232791e-05,-6.352631815145775608e-03
3.120000000000000000e+02,-2.670796513402634229e-03,8.089297259425358433e-03,2.487142985500693550e-03,3.119775746738292707e-03
3.130000000000000000e+02,-1.103071279278943027e-03,-7.110401179784547193e-06,-6.451382803839261076e-05,-4.149809369498106554e-03
3.140000000000000000e+02,-4.324850073257201937e-04,-1.452274915721107375e-03,-6.061742774686533844e-03,3.823582233840071721e-03
3.150000000000000000e+02,1.393963424612535470e-03,8.480347372619170820e-03,9.392970610051587857e-04,-1.039834762903545790e-03
3.160000000000000000e+02,-1.572534616359018292e-03,4.219395754765001283e-03,-4.290515413972430074e-03,1.233379212149993479e-03
3.170000000000000000e+02,3.055838390989178057e-03,-2.614851094903066810e-04,6.618041794344279444e-03,2.099725810558935712e-03
3.180000000000000000e+02,1.586619958546621684e-03,1.181170181375602868e-02,1.876691419416116197e-03,-8.776016586828539086e-04
3.190000000000000000e+02,4.830526893222564840e-04,1.585914395759901964e-03,-5.088731357511248887e-03,1.233031156824276322e-03
3.200000000000000000e+02,8.020822728682383898e-04,3.725847001841747688e-03,6.015283213135403165e-03,6.632986553322464673e-03
3.210000000000000000e+02,-1.483249404906861364e-03,-1.292424040904710872e-02,-2.613025956733024992e-03,2.314462598880828378e-03
3.220000000000000000e+02,4.199214557445450960e-06,2.623457697425204439e-03,-5.130287455507623676e-03,-2.568612851011809264e-03
3.230000000000000000e+02,3.914088002152038776e-04,-6.506968268198234581e-03,-1.119908318377751955e-02,-4.578927260269565988e-04
3.240000000000000000e+02,1.302356357382579649e-03,6.327202469461171846e-03,5.236750267923452606e-03,-1.750326528097394556e-03
3.250000000000000000e+02,-4.166383299612740065e-04,-9.347784760352601668e-03,-2.512035521149905484e-03,4.254799638515998836e-03
3.260000000000000000e+02,-2.534509942609128124e-04,4.108217665320196450e-03,-1.364492699342291678e-03,2.086654210261279377e-04
3.270000000000000000e+02,2.179289593906722845e-04,1.597406394040627601e-03,6.550379790436861201e-03,-2.731010649220674477e-03
3.280000000000000000e+02,6.663063129110841695e-04,-1.416514354843370193e-03,-1.098467289355507977e-03,-3.603445644781158846e-03
3.290000000000000000e+02,9.239165673565499738e-05,1.076944669872616049e-02,-4.468216426128351904e-03,-1.043435801219389988e-03
3.300000000000000000e+02,-1.438692023298884402e-04,2.764690996307255649e-03,-3.638732057709793098e-03,9.390145083650148355e-03
3.310000000000000000e+02,-4.150484491707192290e-04,-8.005935126504533893e-04,-1.873871261052167773e-03,-4.658020580038470942e-03
3.320000000000000000e+02,6.030460140025034610e-04,-1.941430014951498004e-03,7.920867152670221789e-03,-5.804177131509389957e-03
3.330000000000000000e+02,1.279388663996494299e-03,-6.850136509782674132e-03,1.580566191830920335e-03,-2.903563443018386363e-04
3.340000000000000000e+02,1.038713918956604308e-03,1.024173181132369270e-02,5.462079219741267609e-03,2.661696342902780676e-03
3.350000000000000000e+02,1.836802196281247992e-05,1.122803066700270649e-03,6.944514558913797778e-04,-2.067541975805102083e-03
3.360000000000000000e+02,5.870633845014721925e-04,-4.406532655786268501e-03,-2.228786178139765053e-03,5.894856072528343975e-03
3.370000000000000000e+02,-3.140281719333233579e-03,-3.812498224884206845e-03,-4.303848104492724244e-03,-7.549097742901730856e-03
3.380000000000000000e+02,-1.823889651082667577e-04,-5.835786418361355032e-03,-1.450033006258430283e-03,-4.736188719310236925e-03
3.390000000000000000e+02,1.275439951765469778e-03,6.188063742966164009e-03,-3.064888103255319213e-03,1.667301817450454271e-03
3.400000000000000000e+02,3.502599320154111025e-03,7.853202774563429120e-03,4.161064516685605667e-03,3.814745848492777369e-03
3.410000000000000000e+02,1.135699058118063310e-03,9.036874973061038291e-03,3.459552721249125815e-03,-4.101756155403165618e-04
3.420000000000000000e+02,1.374095131328230282e-04,-1.212269881106124020e-02,3.173410683281871827e-03,1.225585104754082317e-03
3.430000000000000000e+02,-8.315519317448239085e-04,-2.440055373742872156e-03,2.540949702995766446e-03,-8.422621751797220542e-04
3.440000000000000000e+02,-3.181123730409192874e-05,4.826761912547181642e-03,-4.510418755092182770e-03,-2.968546812300792244e-04
3.450000000000000000e+02,-2.995940979648578292e-04,1.760805682249754357e-03,-6.266622289818380570e-03,-4.350137008435024828e-03
3.460000000000000000e+02,-2.808685319553887692e-03,4.916081699374687600e-05,-1.362201142950029975e-02,-1.011114039630027148e-03
3.470000000000000000e+02,1.656858893974242275e-03,1.843340826472822857e-03,1.713873871338797428e-03,3.159510252654074668e-03
3.480000000000000000e+02,-1.286557615507573967e-03,-3.833815821769908597e-03,1.121131377637734489e-03,2.576363863710543541e-03
3.490000000000000000e+02,-1.705116552110285018e-03,-5.023059102750090411e-03,-6.415288254749495697e-03,-1.019989457406575081e-04
3.500000000000000000e+02,-9.811035982658768227e-04,-1.168572120341181131e-02,-1.218388946699094054e-03,2.786909379959782995e-03
3.510000000000000000e+02,2.326055876279144782e-03,2.980416786443147205e-03,2.290660518975950674e-03,4.037075635532147086e-03
3.520000000000000000e+02,-2.446811369442818910e-03,3.817198201790547758e-03,-7.771843826167486487e-03,-2.776113312200791886e-03
3.530000000000000000e+02,-2.448786250562654931e-03,-3.317481483899219902e-03,-2.355274605622528772e-03,1.382268064085381181e-03
3.540000000000000000e+02,4.474801862323557651e-03,1.553148932415708734e-03,4.283862822027280706e-03,3.180171333822291290e-03
